"3_3_10Cobertura de tratamiento antirretroviral",""
"Objetivo","Garantizar una vida sana y promover el bienestar de todos a todas las edades"
"Meta","De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles"
"Nombre del Indicador","Cobertura de tratamiento antirretroviral"
"Definición","Es el porcentaje de personas viviendo con VIH que reciben terapia antirretroviral, respecto de la estimación de personas con VIH en un año determinado."
"Tipo de Indicador","Nacional"
"Algoritmo",""
"Descripción narrativa del cálculo del indiciador","El indicador resulta de dividir las personas con VIH que reciben terapia antirretroviral entre la personas viviendo con VIH, multiplicando el cociente por 100."
"Unidad de medida","Porcentaje"
"Cobertura geográfica","Nacional"
"Referencia temporal","2014-2015"
"Oportunidad","1 año."
"Periodicidad del indicador","Anual."
"Fuente generadora de la información estadística utilizada para el cálculo del indicador",""
"Fecha de actualización del indicador","28 de julio de 2017"
"Fecha de próxima actualización del indicador","Por definir"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría de Salud (SS). Centro Nacional para la Prevención y el Control del VIH y Sida (CENSIDA).
SS"
"Importancia y utilidad del indicador","Este indicador proporciona información de la población que está recibiendo tratamiento para el control del padecimiento. Evalúa el avance en la cobertura de tratamiento antirretroviral respecto de todas las personas que viven con VIH."
"Referencia nacional y/o internacional","Programa Conjunto de las Naciones Unidas dedicado al VIH y Sida (ONUSIDA).  Seguimiento de la Declaración de Compromisos sobre VIH y Sida. Directrices para el Desarrollo de Indicadores Básicos. Informe anual.

Informes de progreso presentados por los países en 2014

Marco de Monitoreo del Continuo de la Atención al VIH 2014."
"Observaciones","El tratamiento antirretroviral (TAR) ha demostrado su efectividad en el control de la infección por VIH y en la reducción de la mortalidad, por lo que se están haciendo esfuerzos para que sea asequible a todas las personas que viven con VIH.

Durante los últimos años, se ha vivido una etapa de transición en la gestión de los programas de atención del VIH, debido a la consolidación de la infección como una enfermedad crónica, derivada del acceso creciente al tratamiento antirretroviral (TAR) de alta efectividad, la aplicación de principios de salud pública, la introducción de nuevos modelos integrados de atención y la evidencia reciente que señala que, entre más temprano se ingrese a TAR, mayores posibilidades de éxito se tendrán en la salud y calidad de vida de las personas que viven con VIH.

En este contexto, surge una propuesta de monitoreo para los programas de VIH basada en el concepto de “el continuo de la atención”, del inglés continuum of care, que se realiza en forma de cascada a partir del diagnóstico de la infección por VIH, seguido de la vinculación a la red de atención (retención en la atención y acceso a TAR), hasta la supresión de la carga viral, etapa que además de proporcionar una mejor calidad de vida a las personas que viven con VIH, reduce sustancialmente la probabilidad de transmisión del virus a sus parejas sexuales.

La cascada permite analizar las brechas de efectividad e impacto de las políticas de diagnóstico, atención y tratamiento a nivel nacional y generar información estratégica valiosa para apoyar la expansión y sostenibilidad del TAR en América Latina y Caribe. De forma operativa, el marco de monitoreo de la cascada cuantifica, mediante indicadores transversales, el número de personas diagnosticadas, vinculadas, retenidas, en tratamiento y con carga viral suprimida, como proporción del número estimado de personas viviendo con VIH en el país en un año determinado.

Hasta el cierre 2013, el indicador para medir la cobertura de TAR a nivel internacional, el cual forma parte de los indicadores propuestos por México para el seguimiento de los objetivos de desarrollo del milenio (ODM), utilizaba como numerador a las personas en TAR y en el denominador al número estimado de personas elegibles a tratamiento, cuyo criterio clínico en México establecía que sólo podían ingresar a TAR las personas con VIH con un recuento de linfocitos CD4 <350.

No obstante, en el marco de la nueva propuesta de monitoreo de atención del VIH, a partir del cierre de 2014 la cobertura de tratamiento se mide con el mismo numerador (personas en TAR), pero modifica el denominador al total de personas que se estima viven con VIH (no sólo a los elegibles a tratamiento).

A nivel nacional, al cierre 2014, se modificaron los criterios de acceso a TAR, abarcando al total de personas con VIH, lo cual hizo aplicable el cambio de denominador en el indicador de cobertura de TAR.

Debido a los cambios señalados anteriormente, para el seguimiento de los ODM el país decidió cerrar el reporte del indicador 6.5. Proporción de la población portadora del VIH que tiene acceso a medicamentos antirretrovirales en el año 2013 e incorporar en su lugar el indicador 6.5.a. Cobertura de tratamiento antirretroviral, a partir del cierre 2014.

Para ello, fue necesario proyectar nuevas metas nacionales para el indicador en 2015, las cuales se basan en las siguientes metas regionales: a) 90-90-90 para el año 2020, que plantean diagnosticar a 90% de las personas con VIH; dar tratamiento a 90% de las personas diagnosticadas y mantener en control virológico al 90% de las personas que se encuentran en tratamiento (estas cifras equivalen a 90%, 81% y 73% del total de personas con VIH, respectivamente) y b) 95-95-95 para el año 2030: diagnosticar a 95% de las personas con VIH, dar tratamiento a 95% de las personas diagnosticadas y mantener en control virológico al 95% de las personas que se encuentran en tratamiento (estas cifras equivalen al 95%, 90% y 86% de total de personas con VIH, respectivamente). La meta 2015 del indicador cobertura de tratamiento antirretroviral será 55%: número intermedio de la proyección de meta para el país, utilizando como referente la basal el año 2014 y las metas regionales a 2020 (meta proyectada: 54%) y a 2030 (meta proyectada: 56%)."
"Contacto","Mtra. Amparo de María Solís Cuevas
Directora de Información Demográfica
Teléfono: 55 6392 2300, ext. 52594
Email: amparo.solis@salud.gob.mx
Dirección: Paseo de la Reforma 450 Colonia Juárez, 06600 Cuauhtémoc, Cuauhtémoc, Ciudad de México"
"",""
"",""
"",""
"",""
