"14_5_1Cobertura de las zonas protegidas en relación con las zonas marinas",""
"Objetivo","Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos para el desarrollo sostenible"
"Meta","De aquí a 2020, conservar al menos el 10% de las zonas costeras y marinas, de conformidad con las leyes nacionales y el derecho internacional y sobre la base de la mejor información científica disponible"
"Nombre del Indicador","Cobertura de las zonas protegidas en relación con las zonas marinas"
"Definición","Corresponde al porcentaje de la zona económica exclusiva nacional cubierta por áreas naturales protegidas marinas federales."
"Tipo de Indicador","Global"
"Algoritmo",""
"Descripción narrativa del cálculo del indiciador","El indicador se calcula diviendo la superficie de las áreas naturales protegidas federales marinas por la superficie de la zona económica exclusiva nacional, expresado en porcentaje."
"Unidad de medida","Porcentaje"
"Cobertura geográfica","Nacional"
"Referencia temporal","1993-2016"
"Oportunidad","1 año."
"Periodicidad del indicador","Anual."
"Fuente generadora de la información estadística utilizada para el cálculo del indicador","Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT). Comisión Nacional de Áreas Naturales Protegidas (CONANP). Cuarto Informe de Labores 2015-2016. Consultado en enero de 2017. SEMARNAT. CONAGUA. México. 2016."
"Fecha de actualización del indicador","24 de abril de 2017"
"Fecha de próxima actualización del indicador","Mayo de 2017"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT).
SEMARNAT
http://www.gob.mx/semarnat"
"Importancia y utilidad del indicador","Los ODS establecieron como una de sus metas conservar y utilizar en forma sostenible los océanos, los mares y los recursos marinos. Los ecosistemas de las zonas marinas, además de poseer una enorme riqueza biológica, brindan importantes bienes y servicios ambientales a la población. La producción de alimentos, la estabilización de la línea costera, la regulación de la hidrología y el clima, la captura del bióxido de carbono y la producción de oxígeno son sólo algunos de los más importantes. Salvaguardar zonas marinas importantes por sus ecosistemas y biodiversidad es de vital importancia para detener la pérdida de biodiversidad y conservar sus servicios ambientales. En este sentido, el establecimiento de áreas protegidas ha sido un mecanismo importante a nivel global para preservara la biodiversidad. El indicador sirve como un medio para medir la contribución de la conservación de las zonas marinas hacia el esfuerzo de proteger los ecosistemas nacionales importantes por su biodiversidad, así como para medir el cumplimiento de las obligaciones derivadas de los acuerdos internacionales."
"Referencia nacional y/o internacional","Secretaría de Medio Ambiente y Recursos Naturales (SEMARNAT). Comisión Nacional de Áreas Naturales Protegidas (CONANP). Página electrónica institucional. Disponible en: http://www.gob.mx/conanp"
"Observaciones","El indicador no mide la eficacia de las áreas protegidas para reducir la pérdida de biodiversidad, que depende de una serie de factores de manejo y de aplicación fuera del alcance del indicador."
"Contacto","Dr. Arturo Flores Martínez
Director General de Estadística e Información Ambiental
Teléfono: 55 5490 0900, ext. 10941
Email: arturo.flores@semarnat.gob.mx
Dirección: Avenida Ejército Nacional 223 Colonia Anáhuac, 11320 Miguel Hidalgo, Miguel Hidalgo, Ciudad de México"
"",""
"",""
"",""
"",""
