"7_3_1Intensidad energética medida en función de la energía primaria y el PIB",""
"Objetivo","Garantizar el acceso a una energía asequible, fiable, sostenible y moderna para todos"
"Meta","De aquí a 2030, duplicar la tasa mundial de mejora de la eficiencia energética"
"Nombre del Indicador","Intensidad energética medida en función de la energía primaria y el PIB"
"Definición","Se refiere a la cantidad de energía requerida para generar una unidad monetaria del producto interno bruto"
"Tipo de Indicador","Global"
"Algoritmo",""
"Descripción narrativa del cálculo del indiciador","Este indicador considera la relación entre consumo energético y  la actividad económica y se calcula como el cociente entre el consumo energético final a nivel nacional y el producto interno bruto"
"Unidad de medida","Kilojoules por peso de PIB producido"
"Cobertura geográfica","Nacional"
"Referencia temporal","2004-2015"
"Oportunidad","De uno a dos años"
"Periodicidad del indicador","Anual."
"Fuente generadora de la información estadística utilizada para el cálculo del indicador","Secretaría de Energía. Sistema de Información Energética. Balance Nacional de EnergíaInstituto Nacional de Estadística y Geografía (INEGI). Banco de Información Económica (BIE)"
"Fecha de actualización del indicador","19 de junio de 2017"
"Fecha de próxima actualización del indicador","Mayo de 2018"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría de Energía (SENER), Dirección General de Planeación e Información Energéticas.
SENER"
"Importancia y utilidad del indicador","El indicador tiene un reconocimiento global que permite comparar la cantidad de energía consumida frente al crecimiento económico nacional respecto a otros países. Asimismo, brinda información necesaria para verificar el progreso hacia el logro de los objetivos y metas del país."
"Referencia nacional y/o internacional","Indicadores de Eficiencia Energética: Bases Esenciales para el Establecimiento de Políticas, Agencia Internacional de Energía (AIE), 2015"
"Observaciones",""
"Contacto","J. Alfredo Ontiveros Montesinos
Director de Integración Energética
Teléfono: 5000 6000, ext. 1079
Email: jontiveros@energia.gob.mx
Dirección: Insurgentes Sur #890 Colonia del Valle, C.P. 03100 Benito Juárez, Benito Juárez , Ciudad de México"
"",""
"",""
"",""
"",""
