"3_3_8Prevalencia de VIH en población adulta (15 a 49 años)",""
"Objetivo","Garantizar una vida sana y promover el bienestar de todos a todas las edades"
"Meta","De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles"
"Nombre del Indicador","Prevalencia de VIH en población adulta (15 a 49 años)"
"Definición","Es la población de 15 a 49 años que se estima vive con VIH, por cada 100 personas de 15 a 49 años."
"Tipo de Indicador","Nacional"
"Algoritmo",""
"Descripción narrativa del cálculo del indiciador","El indicador resulta de dividir las personas de 15 a 49 años con VIH entre la población de 15 a 49 años, multiplicando el cociente por 100."
"Unidad de medida","Porcentaje"
"Cobertura geográfica","Nacional"
"Referencia temporal","1990-2015"
"Oportunidad","1 año."
"Periodicidad del indicador","Anual."
"Fuente generadora de la información estadística utilizada para el cálculo del indicador","Programa Conjunto de las Naciones Unidas dedicado al VIH/SIDA (ONUSIDA) y Secretaría de Salud (SS).Centro Nacional para la Prevención y el Control del VIH/SIDA (CENSIDA). Estimaciones de personas adultas con VIH. División de Población de las Naciones Unidas (UNPD, por sus siglas en inglés). Proyecciones de Población."
"Fecha de actualización del indicador","28 de julio de 2017"
"Fecha de próxima actualización del indicador","Por definir"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría de Salud (SS). Centro Nacional para la Prevención y el Control del VIH/SIDA (CENSIDA).
SS"
"Importancia y utilidad del indicador","Permite conocer el número de personas de 15 a 49 años de edad que viven con VIH y que requerirán de medicamentos y servicios especializados para este padecimiento, lo cual permitiría una planeación adecuada para la obtención de medicamento y la atención del paciente."
"Referencia nacional y/o internacional","Programa Conjunto de las Naciones Unidas dedicado al VIH/SIDA (ONUSIDA). Informe Mundial de la Epidemia.

Organización Mundial de la Salud (OMS)."
"Observaciones","Los datos con que se obtiene este indicador provienen de un modelo de estimación de personas viviendo con VIH creado por el ONUSIDA que se ajusta periódicamente para mejorar las versiones del modelo de acuerdo a los tipos de epidemia existentes en el mundo, como consecuencia de esto la información siempre se considera preliminar ya que varía en cada ronda.

A partir del 2013, cada año se realiza la estimación de personas viviendo con VIH y se registrarán los cambios en toda la serie de datos.

No se dispone de información a nivel estatal desde 1990 debido a que las entidades federativas no realizan las estimaciones bajo la metodología propuesta por el ONUSIDA.

La estimación del indicador proyectada hasta el modelo Spectrum 5.03 mostraba una tendencia que iba de una menor a una mayor prevalencia entre los años 1990 y 2013. Sin embargo, como parte del proceso de mejora continua del modelo, en la versión 5.31 se realizaron algunos ajustes con base en nuevos supuestos, que invirtieron dicha tendencia quedando en la actualidad una prevalencia mayor en el año base, en comparación con la estimada para el año 2014 (última cifra disponible).

Para fines de seguimiento de las metas del milenio, anteriormente la población del denominador se reportaba con base en las proyecciones de población realizadas por el CONAPO, sin embargo, actualmente, se reporta con base en las proyecciones de población de la División de Población de la ONU, pues son las que utiliza el modelo."
"Contacto","Mtra. Amparo de María Solís Cuevas
Directora de Información Demográfica
Teléfono: 55 6392 2300, ext. 52594
Email: amparo.solis@salud.gob.mx
Dirección: Paseo de la Reforma 450 Colonia Juárez, 06600 Cuauhtémoc, Cuauhtémoc, Ciudad de México"
"",""
"",""
"",""
"",""
