"8_5_6Proporción de trabajadores por cuenta propia y los no remunerados",""
"Objetivo","Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos"
"Meta","De aquí a 2030, lograr el empleo pleno y productivo y el trabajo decente para todas las mujeres y los hombres, incluidos los jóvenes y las personas con discapacidad, así como la igualdad de remuneración por trabajo de igual valor"
"Nombre del Indicador","Proporción de trabajadores por cuenta propia y los no remunerados"
"Definición","Proporción de la población ocupada que desempeña su oficio o profesión por cuenta propia, más los que no reciben un pago por su trabajo, respecto a la población ocupada total."
"Tipo de Indicador","Nacional"
"Algoritmo",""
"Descripción narrativa del cálculo del indiciador","Resulta de dividir la suma de los trabajadores por cuenta propia que no tienen trabajadores remunerados a su cargo pero pueden disponer de trabajadores sin pago, más los trabajadores no remunerados en un año determinado, entre la población ocupada en ese mismo año, multiplicado por 100. 
Los trabajadores por cuenta propia son aquellos que no tienen trabajadores remunerados a su cargo, pero pueden disponer de trabajadores sin pago."
"Unidad de medida","Porcentaje"
"Cobertura geográfica","Nacional y entidad federativa."
"Referencia temporal","1995-2016"
"Oportunidad","1 año."
"Periodicidad del indicador","Anual."
"Fuente generadora de la información estadística utilizada para el cálculo del indicador","Instituto Nacional de Estadística y Geografía (INEGI) y Secretaría del Trabajo y Previsión Social (STPS). 1995-2004: Encuesta Nacional de Empleo (ENE), con proyecciones de población basadas en el Conteo de Población y Vivienda 2005. A partir de 2005: Encuesta Nacional de Ocupación y Empleo (ENOE), con proyecciones de población basadas en el Censo de Población y Vivienda 2010. (12 de febrero de 2016)."
"Fecha de actualización del indicador","28 de julio de 2017"
"Fecha de próxima actualización del indicador","Marzo de 2018"
"Unidad de Estado (UE) responsable de calcular el indicador","Secretaría del Trabajo y Previsión Social (STPS). Dirección General de Investigación y Estadísticas del Trabajo (DGIET).
STPS"
"Importancia y utilidad del indicador","Permite conocer el porcentaje de la población ocupada que trabaja por su cuenta, ya sea solos o con familiares, así como los que no reciben algún tipo de remuneración."
"Referencia nacional y/o internacional","Grupo de las Naciones Unidas para el Desarrollo"
"Observaciones","1. La información de la Encuesta Nacional de Empleo está conceptualmente homologada a la Encuesta Nacional de Ocupación y Empleo.

2. Los datos de 1995 a 1999 corresponden al segundo trimestre de cada año. Los datos de 2000 se calculan con el promedio aritmético de los trimestres segundo, tercero y cuarto.
A partir de 2001 los datos resultan del promedio aritmético de los cuatro trimestres de cada año.

3. Las cifras absolutas de 1995 a 2004 fueron generadas utilizando el factor de expansión correspondiente a las proyecciones de población elaboradas usando como base el Conteo de Población y Vivienda 2005.

Las cifras absolutas correspondientes al periodo 2005-2016 se generaron con el factor de expansión correspondiente a las proyecciones de población revisadas por el Consejo Nacional de Población (CONAPO), las cuales se basaron en el Censo de Población y Vivienda 2010 y se difundieron en abril de 2013."
"Contacto","Lic. Antonio Amerlinck Assereto
Director de Estudios e Investigación Laboral Dirección General de Investigación y Estadísticas del Trabajo
Teléfono: Dir.(55) 2000 5463¬2000 5300, ext. 63263
Email: aamerlinck@stps.gob.mx
Dirección: Paseo de la Reforma 93 Colonia Tabacalera, 06030 Cuauhtémoc, Cuauhtémoc, Ciudad de México"
"",""
"",""
"",""
"",""
